Accuracy,Precision,Recall,F1-score,ROC-AUC,PR-AUC,Brier Score
0.8856447688564477,0.6065891472868217,0.798469387755102,0.6894273127753304,0.9346365595418495,0.7649993655181065,0.08314147509664571
0.8860502838605029,0.5932914046121593,0.7648648648648648,0.6682408500590319,0.9274731792861564,0.7298314640592094,0.08519240087044906
0.8795620437956204,0.5899419729206963,0.782051282051282,0.6725468577728776,0.9203053208833556,0.7124977911906069,0.09248783082290005
0.884022708840227,0.6028225806451613,0.770618556701031,0.6764705882352942,0.9246785172102439,0.7280945602002094,0.08671389058938915
0.8811841038118411,0.5504385964912281,0.7404129793510325,0.6314465408805031,0.9151754448008675,0.6904837614558454,0.08839551213020551
0.8710462287104623,0.5677799607072691,0.7467700258397932,0.6450892857142857,0.920841241254678,0.7181676567863794,0.09256859183754884
0.8864557988645579,0.5831533477321814,0.7563025210084033,0.6585365853658537,0.9172945612574095,0.7035178999110372,0.0849663714703954
0.8795620437956204,0.5765407554671969,0.7754010695187166,0.661345496009122,0.9247770983936769,0.7247429262093058,0.08902101467913695
0.8815896188158961,0.5843621399176955,0.7593582887700535,0.6604651162790698,0.9190281796709645,0.6963685086551432,0.0869507702594116
0.8746958637469586,0.5758754863813229,0.7648578811369509,0.6570477247502775,0.920623734577223,0.7214749347749957,0.08985564947625563
0.8957826439578265,0.6226415094339622,0.7941176470588235,0.6980023501762632,0.9375824378073845,0.766241415387356,0.07727034883106702
0.8811841038118411,0.6045197740112994,0.7945544554455446,0.6866310160427808,0.9234101756441405,0.7548562285008221,0.08977170089645548
0.8990267639902676,0.621505376344086,0.7983425414364641,0.6989117291414753,0.9375722118353884,0.7616946139915779,0.07722897718899381
0.8738848337388483,0.6091081593927894,0.7535211267605634,0.6736621196222455,0.9241473349903342,0.7527729289896289,0.09064806883189826
0.884022708840227,0.5925925925925926,0.7979002624671916,0.680089485458613,0.934393272783348,0.7367795227663456,0.08463169791793644
0.8807785888077859,0.5909090909090909,0.7486910994764397,0.6605080831408776,0.9210715398297675,0.7147818894008031,0.08694924330991291
0.8763179237631792,0.5869565217391305,0.7557251908396947,0.660734149054505,0.9157261237110113,0.7124822748720003,0.09318538156869433
0.8759124087591241,0.5685071574642127,0.7453083109919572,0.6450116009280742,0.9194685719921761,0.7224412012397269,0.08978378599098341
0.8710462287104623,0.5483234714003945,0.7574931880108992,0.6361556064073226,0.9113084860703098,0.673513566496413,0.09584036239668461
0.8653690186536902,0.5853211009174312,0.7505882352941177,0.6577319587628866,0.9084416520160244,0.7119195799953822,0.09807167166789298
0.8872668288726683,0.5979166666666667,0.771505376344086,0.6737089201877934,0.9297544956917358,0.7340388429509282,0.08434946719473774
0.8824006488240065,0.5650406504065041,0.7853107344632768,0.6572104018912529,0.9295015836329394,0.7304851905356634,0.08433960903264857
0.8852392538523925,0.5983606557377049,0.7704485488126649,0.6735870818915801,0.9285386479690203,0.7166987667018163,0.08574004877110805
0.8807785888077859,0.5663157894736842,0.7535014005602241,0.6466346153846154,0.9220746620127425,0.7211484776433494,0.08812398053197973
0.8779399837793999,0.5845213849287169,0.7473958333333334,0.656,0.9121300132084533,0.6859433952758276,0.0922099681753847
0.8763179237631792,0.5842696629213483,0.789873417721519,0.6716899892357373,0.9284843743314855,0.7363056909746017,0.08911312622893025
